encoder__Employment_Type_Self employed,encoder__Region_ID_R2,encoder__Region_ID_R3,encoder__Region_ID_R4,encoder__Region_ID_nan,remainder__Loan_Id,remainder__Disbursed_Amount,remainder__Asset_Cost,remainder__ltv,remainder__Branch_Id,remainder__City_Code,remainder__State_Code,remainder__Postal_Code,remainder__Date_of_Birth,remainder__DisbursalDate,remainder__MobileNo_Avl_Flag,remainder__Aadhar_flag,remainder__PAN_flag,remainder__VoterID_flag,remainder__Driving_flag,remainder__Passport_flag,remainder__PERFORM_CNS.SCORE,remainder__DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,remainder__CREDIT.HISTORY.LENGTH,remainder__NO.OF_INQUIRIES,remainder__State_Name,remainder__Loan_Default,Age
1.0,0.0,0.0,1.0,0.0,3450,47844,71733,69.0,65,CT14,ST07,394651,12-10-1982,26-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Gujarat,1,36
1.0,0.0,0.0,1.0,0.0,3451,34439,68809,52.32,63,CT17,ST07,391510,01-08-1975,21-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,0,43
0.0,0.0,0.0,1.0,0.0,3452,47645,56000,88.39,74,CT11,ST07,382460,01-01-1977,08-08-2018,1,1,0,0,0,0,588,0,5yrs 4mon,9,Gujarat,0,41
0.0,0.0,0.0,0.0,0.0,3453,52303,65368,82.61,34,CT06,ST22,302029,01-01-1991,23-09-2018,1,1,0,0,0,0,830,0,2yrs 9mon,1,Rajasthan,0,27
1.0,0.0,0.0,1.0,0.0,3454,72123,84441,86.45,1,CT14,ST07,394651,01-01-1989,31-10-2018,1,0,0,1,0,0,708,0,1yrs 2mon,3,Gujarat,0,29
1.0,0.0,0.0,0.0,1.0,3455,50392,62439,84.99,34,CT21,ST27,248141,02-03-1974,03-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,0,44
0.0,1.0,0.0,0.0,0.0,3456,64782,83370,79.76,67,CT23,ST12,575001,22-06-1994,31-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,24
1.0,1.0,0.0,0.0,0.0,3457,53303,82967,66.29,11,CT25,ST01,524225,05-04-1995,09-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,23
1.0,0.0,0.0,0.0,1.0,3458,57259,66057,87.8,3,CT16,ST23,737101,12-01-1971,30-10-2018,1,1,1,0,0,0,594,0,2yrs 1mon,0,Sikkim,0,47
0.0,0.0,0.0,1.0,0.0,3459,59947,83729,72.85,11,CT11,ST07,382460,04-01-1972,19-10-2018,1,1,0,0,0,0,621,0,4yrs 8mon,0,Gujarat,1,46
0.0,0.0,0.0,0.0,1.0,3460,66082,75500,89.4,2,CT21,ST27,248141,01-02-1967,23-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,0,51
0.0,1.0,0.0,0.0,0.0,3461,93530,142013,69.01,250,CT25,ST01,524225,01-08-1978,30-08-2018,1,1,0,0,0,0,774,0,1yrs 11mon,0,Andhra Pradesh,0,40
1.0,1.0,0.0,0.0,0.0,3462,51207,73173,71.34,136,CT19,ST12,570028,10-03-1984,07-08-2018,1,1,0,0,0,0,527,0,2yrs 1mon,1,Karnataka,1,34
0.0,0.0,0.0,0.0,1.0,3463,49349,70418,71.0,130,CT12,ST28,201301,01-01-1992,15-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,1,26
0.0,0.0,0.0,0.0,1.0,3464,48345,57480,86.64,67,CT12,ST28,201301,01-01-1996,17-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,22
1.0,0.0,0.0,0.0,1.0,3465,30484,49650,64.45,34,CT20,ST28,208002,11-11-1975,07-09-2018,1,1,0,0,0,0,738,0,0yrs 9mon,0,Uttar Pradesh,0,42
1.0,0.0,0.0,0.0,0.0,3466,71036,93736,78.84,65,CT09,ST34,110039,12-09-1994,26-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Delhi,1,24
1.0,0.0,1.0,0.0,0.0,3467,55213,69510,82.0,67,CT28,ST11,834008,15-02-1975,26-10-2018,1,1,0,0,0,0,825,0,1yrs 7mon,3,Jharkhand,0,43
1.0,0.0,0.0,0.0,1.0,3468,54513,71788,78.7,34,CT12,ST28,201301,01-06-1981,29-10-2018,1,1,0,0,0,0,738,0,2yrs 0mon,0,Uttar Pradesh,0,37
1.0,0.0,0.0,0.0,1.0,3469,37439,61253,62.04,159,CT20,ST28,208002,05-06-1988,31-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,30
0.0,0.0,0.0,0.0,1.0,3470,53478,73845,74.48,67,CT22,ST14,453551,01-10-1988,18-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Madhya Pradesh,1,29
1.0,0.0,0.0,1.0,0.0,3471,48349,70001,71.43,120,CT11,ST07,382460,01-01-1988,03-09-2018,1,1,0,0,0,0,616,0,5yrs 6mon,0,Gujarat,0,30
1.0,0.0,0.0,1.0,0.0,3472,57313,73288,81.87,42,CT02,ST15,411002,31-07-1992,17-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,26
0.0,0.0,0.0,1.0,0.0,3473,67169,93762,73.59,64,CT11,ST07,382460,30-01-1994,19-09-2018,1,1,0,0,0,0,529,1,2yrs 5mon,0,Gujarat,0,24
1.0,0.0,1.0,0.0,0.0,3474,30984,68933,46.42,42,CT08,ST29,700027,12-08-1982,24-09-2018,1,1,0,0,0,0,836,0,2yrs 1mon,0,West Bengal,0,36
1.0,0.0,0.0,1.0,0.0,3475,41024,70929,61.33,120,CT01,ST15,400001,01-01-1985,12-08-2018,1,1,0,0,0,0,738,0,0yrs 5mon,0,Maharashtra,0,33
1.0,0.0,0.0,0.0,0.0,3476,51378,59782,88.66,61,CT09,ST34,110039,25-06-1981,03-10-2018,1,0,0,1,0,0,772,0,3yrs 4mon,0,Delhi,0,37
0.0,0.0,0.0,1.0,0.0,3477,59159,76968,77.82,82,CT26,ST15,431001,20-05-1979,06-10-2018,1,0,0,1,0,0,615,0,3yrs 9mon,0,Maharashtra,0,39
1.0,0.0,0.0,0.0,0.0,3478,53203,67157,81.0,85,CT09,ST34,110039,01-01-1976,23-09-2018,1,1,0,0,0,0,681,0,0yrs 3mon,0,Delhi,0,42
0.0,0.0,0.0,1.0,0.0,3479,45349,67500,68.89,2,CT26,ST15,431001,01-01-1965,23-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,53
0.0,1.0,0.0,0.0,0.0,3480,34439,79501,45.28,7,CT25,ST01,524225,21-11-1998,30-09-2018,1,1,0,0,0,0,17,0,0yrs 0mon,0,Andhra Pradesh,0,19
1.0,1.0,0.0,0.0,0.0,3481,52303,67985,78.69,62,CT29,ST24,632001,01-01-1996,08-10-2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,Tamil Nadu,1,22
1.0,0.0,0.0,0.0,1.0,3482,48950,73446,69.98,120,CT16,ST23,737101,01-01-1984,26-10-2018,1,0,0,1,0,0,597,1,2yrs 2mon,0,Sikkim,1,34
1.0,0.0,0.0,1.0,0.0,3483,38439,62204,64.3,160,CT01,ST15,400001,01-01-1973,28-09-2018,1,1,0,0,0,0,590,1,13yrs 11mon,0,Maharashtra,0,45
1.0,0.0,0.0,1.0,0.0,3484,72600,111594,66.76,16,CT17,ST07,391510,01-01-1961,06-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,1,57
0.0,0.0,0.0,1.0,0.0,3485,47349,56428,85.06,257,CT14,ST07,394651,05-03-1967,29-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,0,51
0.0,0.0,0.0,1.0,0.0,3486,63713,101000,64.36,2,CT14,ST07,394651,15-06-1989,18-08-2018,1,1,0,0,0,0,705,0,2yrs 1mon,0,Gujarat,0,29
0.0,0.0,0.0,0.0,1.0,3487,55013,73994,79.74,146,CT12,ST28,201301,18-02-1968,16-09-2018,1,1,0,0,0,0,706,1,2yrs 10mon,0,Uttar Pradesh,1,50
0.0,0.0,0.0,0.0,1.0,3488,65882,80200,84.79,152,CT20,ST28,208002,10-10-1984,12-09-2018,1,1,0,0,0,0,723,0,5yrs 6mon,0,Uttar Pradesh,1,33
1.0,0.0,0.0,1.0,0.0,3489,68382,78409,89.28,249,CT26,ST15,431001,01-06-1967,29-09-2018,1,1,0,0,0,0,300,0,3yrs 2mon,0,Maharashtra,0,51
0.0,0.0,0.0,0.0,1.0,3490,54303,62105,88.56,105,CT16,ST23,737101,13-10-1963,22-08-2018,1,1,0,0,0,0,654,0,13yrs 0mon,0,Sikkim,0,54
1.0,0.0,0.0,1.0,0.0,3491,85620,117124,74.28,48,CT17,ST07,391510,12-05-1996,08-10-2018,1,1,0,0,0,0,832,0,0yrs 4mon,0,Gujarat,1,22
0.0,1.0,0.0,0.0,0.0,3492,58207,70228,85.0,2,CT07,ST13,682001,19-01-1978,19-09-2018,1,1,0,0,0,0,717,0,2yrs 5mon,0,Kerala,0,40
0.0,0.0,0.0,0.0,0.0,3493,38439,67497,59.26,85,CT06,ST22,302029,06-05-1981,14-10-2018,1,1,0,0,0,0,825,0,1yrs 0mon,0,Rajasthan,0,37
1.0,0.0,0.0,1.0,0.0,3494,72197,99345,74.87,254,CT01,ST15,400001,03-05-1987,05-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,31
0.0,0.0,0.0,1.0,0.0,3495,46049,63010,75.07,67,CT11,ST07,382460,04-10-1993,28-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,0,24
0.0,0.0,1.0,0.0,0.0,3496,42594,59855,75.18,3,CT15,ST20,751022,01-01-1993,14-09-2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,Odisha,0,25
0.0,1.0,0.0,0.0,0.0,3497,69857,91810,79.51,105,CT23,ST12,575001,07-07-1980,31-10-2018,1,1,0,0,0,0,300,0,4yrs 8mon,0,Karnataka,1,38
1.0,1.0,0.0,0.0,0.0,3498,60897,83404,75.0,251,CT19,ST12,570028,01-10-1960,07-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Karnataka,0,57
0.0,0.0,0.0,0.0,1.0,3499,51383,72400,74.59,5,CT12,ST28,201301,25-07-1989,29-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,29
0.0,0.0,0.0,0.0,0.0,3500,89555,128424,70.86,136,CT06,ST22,302029,09-01-1996,06-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Rajasthan,0,22
0.0,0.0,1.0,0.0,0.0,3501,48595,60641,82.45,61,CT27,ST11,832102,23-01-1974,30-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,1,44
1.0,1.0,0.0,0.0,0.0,3502,55013,79625,70.33,36,CT25,ST01,524225,07-02-1996,24-10-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,22
1.0,0.0,0.0,0.0,0.0,3503,61630,73313,86.34,18,CT06,ST22,302029,15-04-1969,26-10-2018,1,1,0,0,0,0,699,0,12yrs 4mon,0,Rajasthan,0,49
1.0,0.0,0.0,1.0,0.0,3504,49629,74169,69.57,8,CT02,ST15,411002,11-12-1965,27-10-2018,1,1,0,0,0,0,635,1,5yrs 1mon,0,Maharashtra,0,52
0.0,0.0,1.0,0.0,0.0,3505,57319,84468,69.85,18,CT13,ST04,801110,22-10-1988,13-08-2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,Bihar,0,29
1.0,1.0,0.0,0.0,0.0,3506,64819,80972,81.08,2,CT24,ST13,680503,12-05-1982,23-10-2018,1,1,0,0,0,0,805,0,4yrs 6mon,0,Kerala,0,36
1.0,0.0,0.0,0.0,1.0,3507,35439,114958,32.19,7,CT21,ST27,248141,11-09-1993,04-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,0,25
1.0,0.0,0.0,0.0,1.0,3508,48156,74848,68.27,36,CT21,ST27,248141,01-10-1974,18-08-2018,1,0,0,1,0,0,620,0,0yrs 7mon,0,Uttarakhand,0,43
1.0,0.0,1.0,0.0,0.0,3509,56713,67123,86.86,18,CT08,ST29,700027,01-01-1976,16-08-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,West Bengal,0,42
0.0,0.0,0.0,1.0,0.0,3510,74079,87165,86.62,162,CT01,ST15,400001,04-12-1995,28-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,3,Maharashtra,1,22
1.0,0.0,0.0,0.0,1.0,3511,31701,75886,43.49,136,CT16,ST23,737101,04-06-1984,06-08-2018,1,1,0,0,0,0,738,0,1yrs 5mon,0,Sikkim,0,34
1.0,0.0,0.0,1.0,0.0,3512,47849,56762,86.33,70,CT14,ST07,394651,23-02-1961,04-08-2018,1,1,0,0,0,0,433,1,2yrs 0mon,0,Gujarat,0,57
1.0,0.0,0.0,0.0,0.0,3513,48578,61346,82.32,63,CT06,ST22,302029,01-01-1995,18-08-2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,Rajasthan,0,23
0.0,1.0,0.0,0.0,0.0,3514,45349,65200,72.09,68,CT05,ST25,500004,20-12-1990,20-08-2018,1,1,0,0,0,0,771,0,1yrs 1mon,0,Telangana,0,27
1.0,0.0,0.0,0.0,1.0,3515,64213,76538,84.93,136,CT20,ST28,208002,15-12-1969,30-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,1,48
0.0,1.0,0.0,0.0,0.0,3516,51003,66700,77.51,5,CT23,ST12,575001,18-10-1994,29-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,23
0.0,0.0,0.0,0.0,1.0,3517,80033,109800,74.68,3,CT22,ST14,453551,12-10-1975,31-08-2018,1,1,0,0,1,0,706,0,3yrs 0mon,0,Madhya Pradesh,0,42
0.0,0.0,1.0,0.0,0.0,3518,51078,72612,72.99,77,CT27,ST11,832102,24-06-1976,19-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,1,42
1.0,1.0,0.0,0.0,0.0,3519,74881,89273,85.0,67,CT07,ST13,682001,24-05-1979,22-10-2018,1,1,0,0,0,0,825,1,0yrs 6mon,0,Kerala,0,39
0.0,0.0,0.0,0.0,1.0,3520,48349,64950,75.44,202,CT16,ST23,737101,05-07-1979,21-10-2018,1,1,0,0,0,0,738,0,3yrs 1mon,0,Sikkim,1,39
1.0,0.0,1.0,0.0,0.0,3521,61713,71186,88.5,250,CT27,ST11,832102,16-09-1992,11-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,25
0.0,0.0,0.0,0.0,0.0,3522,59347,70689,86.29,36,CT06,ST22,302029,23-10-1992,14-09-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Rajasthan,1,25
1.0,1.0,0.0,0.0,0.0,3523,45849,84523,56.2,1,CT25,ST01,524225,16-12-1993,09-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,24
0.0,0.0,0.0,1.0,0.0,3524,48645,67683,73.14,61,CT11,ST07,382460,04-10-1986,15-10-2018,1,1,0,0,0,0,438,0,1yrs 8mon,0,Gujarat,0,32
0.0,0.0,1.0,0.0,0.0,3525,49682,70948,71.88,136,CT08,ST29,700027,03-07-1995,22-10-2018,1,1,0,0,0,0,514,1,0yrs 2mon,0,West Bengal,0,23
1.0,0.0,0.0,1.0,0.0,3526,47545,68574,72.04,36,CT02,ST15,411002,01-01-1992,22-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Maharashtra,1,26
0.0,1.0,0.0,0.0,0.0,3527,70817,83069,86.67,10,CT05,ST25,500004,10-10-1988,29-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Telangana,1,30
0.0,1.0,0.0,0.0,0.0,3528,70948,119464,60.96,85,CT24,ST13,680503,25-01-1995,28-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,23
0.0,0.0,0.0,0.0,1.0,3529,57313,75310,78.74,152,CT12,ST28,201301,01-01-1986,18-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,32
0.0,0.0,0.0,1.0,0.0,3530,40394,61340,68.47,103,CT11,ST07,382460,13-09-1971,14-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,1,46
1.0,1.0,0.0,0.0,0.0,3531,72777,121654,61.37,254,CT25,ST01,524225,11-04-1994,10-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,24
0.0,0.0,0.0,0.0,0.0,3532,52303,75425,71.59,202,CT18,ST21,141003,07-04-1988,30-08-2018,1,1,1,0,0,0,16,0,2yrs 1mon,0,Punjab,0,30
0.0,0.0,0.0,0.0,1.0,3533,64582,74471,88.49,72,CT21,ST27,248141,22-08-1980,31-10-2018,1,1,0,0,0,0,18,0,5yrs 3mon,0,Uttarakhand,1,38
0.0,0.0,0.0,0.0,1.0,3534,67169,73500,93.88,146,CT21,ST27,248141,01-01-1983,28-09-2018,1,1,0,0,0,0,300,0,2yrs 11mon,0,Uttarakhand,0,35
0.0,0.0,0.0,1.0,0.0,3535,58259,78941,76.01,17,CT14,ST07,394651,15-07-1969,31-08-2018,1,1,0,0,0,0,16,0,4yrs 3mon,0,Gujarat,0,49
1.0,0.0,0.0,1.0,0.0,3536,44768,69419,66.87,254,CT11,ST07,382460,13-05-1974,19-09-2018,1,0,1,1,0,0,825,0,2yrs 0mon,0,Gujarat,0,44
0.0,0.0,0.0,0.0,1.0,3537,55059,86487,65.1,16,CT12,ST28,201301,01-01-1983,24-08-2018,1,1,0,0,0,0,736,0,4yrs 4mon,0,Uttar Pradesh,0,35
0.0,1.0,0.0,0.0,0.0,3538,35109,75143,48.71,18,CT07,ST13,682001,01-02-1990,25-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,28
1.0,1.0,0.0,0.0,0.0,3539,40894,69930,60.06,48,CT04,ST24,642205,20-01-1973,14-08-2018,1,1,0,0,0,0,763,0,7yrs 3mon,0,Tamil Nadu,1,45
1.0,0.0,0.0,1.0,0.0,3540,56259,73551,78.86,136,CT14,ST07,394651,12-11-1974,07-09-2018,1,1,0,0,0,0,585,0,5yrs 3mon,0,Gujarat,1,43
0.0,0.0,0.0,0.0,1.0,3541,49578,56839,89.73,72,CT20,ST28,208002,08-06-1981,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,37
1.0,1.0,0.0,0.0,0.0,3542,34484,82875,42.23,11,CT03,ST24,600020,30-11-1973,22-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,44
1.0,1.0,0.0,0.0,0.0,3543,47349,65770,72.98,136,CT04,ST24,642205,26-11-1961,25-10-2018,1,1,0,0,0,0,432,0,2yrs 5mon,0,Tamil Nadu,1,56
0.0,0.0,0.0,1.0,0.0,3544,61213,73173,84.73,146,CT14,ST07,394651,03-03-1990,14-09-2018,1,1,0,0,0,0,708,0,0yrs 6mon,1,Gujarat,0,28
1.0,0.0,0.0,1.0,0.0,3545,82686,116056,72.38,11,CT02,ST15,411002,01-01-1982,28-09-2018,1,1,0,0,0,0,601,0,2yrs 5mon,0,Maharashtra,0,36
0.0,1.0,0.0,0.0,0.0,3546,46049,77900,60.98,16,CT25,ST01,524225,27-10-1989,27-10-2018,1,1,0,0,0,0,694,0,2yrs 1mon,0,Andhra Pradesh,0,29
1.0,1.0,0.0,0.0,0.0,3547,38939,75430,53.03,1,CT04,ST24,642205,01-01-1984,08-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,1,Tamil Nadu,0,34
1.0,1.0,0.0,0.0,0.0,3548,59295,94670,66.12,36,CT03,ST24,600020,01-01-1991,07-08-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Tamil Nadu,1,27
0.0,0.0,0.0,0.0,1.0,3549,52678,64970,82.5,147,CT21,ST27,248141,16-06-1992,13-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,1,26
0.0,1.0,0.0,0.0,0.0,3550,57259,74987,78.68,63,CT07,ST13,682001,06-06-1982,14-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,36
1.0,0.0,1.0,0.0,0.0,3551,60933,86641,73.87,65,CT15,ST20,751022,01-05-1971,05-09-2018,1,0,1,1,0,0,17,0,0yrs 0mon,3,Odisha,1,47
0.0,0.0,1.0,0.0,0.0,3552,51803,66283,79.96,3,CT13,ST04,801110,23-04-1982,13-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Bihar,0,36
0.0,1.0,0.0,0.0,0.0,3553,50303,65966,77.31,3,CT19,ST12,570028,20-06-1993,22-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,5,Karnataka,0,25
1.0,1.0,0.0,0.0,0.0,3554,48349,78437,63.75,101,CT07,ST13,682001,11-04-1992,30-08-2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,Kerala,0,26
1.0,1.0,0.0,0.0,0.0,3555,73623,110637,67.79,103,CT03,ST24,600020,01-01-1987,28-10-2018,1,1,1,0,0,0,18,0,1yrs 6mon,0,Tamil Nadu,0,31
1.0,1.0,0.0,0.0,0.0,3556,53268,74465,73.81,65,CT10,ST12,560034,01-01-1992,20-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Karnataka,0,26
1.0,0.0,0.0,0.0,0.0,3557,33484,161400,21.38,8,CT09,ST34,110039,01-01-1983,04-10-2018,1,1,0,0,0,0,592,0,4yrs 5mon,0,Delhi,0,35
0.0,1.0,0.0,0.0,0.0,3558,64582,82700,79.81,248,CT24,ST13,680503,01-09-1985,09-08-2018,1,1,0,0,0,0,15,0,0yrs 2mon,0,Kerala,0,32
1.0,0.0,0.0,0.0,1.0,3559,52478,64800,84.88,8,CT20,ST28,208002,01-01-1990,30-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,28
0.0,0.0,0.0,1.0,0.0,3560,55214,63118,89.83,15,CT02,ST15,411002,01-01-1992,30-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,1,26
0.0,0.0,1.0,0.0,0.0,3561,50078,66300,78.88,147,CT28,ST11,834008,12-09-1986,26-09-2018,1,1,0,0,0,0,643,0,0yrs 10mon,1,Jharkhand,0,32
1.0,1.0,0.0,0.0,0.0,3562,51203,70454,74.52,76,CT19,ST12,570028,14-11-1990,15-10-2018,1,1,0,0,0,0,710,0,1yrs 6mon,3,Karnataka,1,27
1.0,1.0,0.0,0.0,0.0,3563,80533,110182,74.88,19,CT19,ST12,570028,26-07-1992,17-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,26
1.0,0.0,0.0,0.0,1.0,3564,60453,76139,82.74,17,CT21,ST27,248141,21-10-1990,04-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,1,27
0.0,0.0,1.0,0.0,0.0,3565,53703,70490,78.03,67,CT15,ST20,751022,01-01-1983,14-08-2018,1,1,0,0,0,0,819,0,10yrs 5mon,0,Odisha,0,35
1.0,1.0,0.0,0.0,0.0,3566,68877,81094,88.79,7,CT24,ST13,680503,01-01-1976,23-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Kerala,0,42
0.0,1.0,0.0,0.0,0.0,3567,35000,51949,69.3,35,CT19,ST12,570028,26-08-1994,11-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,24
0.0,0.0,1.0,0.0,0.0,3568,62947,73766,86.76,146,CT27,ST11,832102,24-01-1999,31-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,1,19
1.0,0.0,0.0,0.0,0.0,3569,57309,73476,80.3,10,CT09,ST34,110039,11-12-1996,24-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Delhi,1,21
0.0,1.0,0.0,0.0,0.0,3570,53703,65410,84.09,67,CT04,ST24,642205,01-06-1970,29-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,48
1.0,0.0,0.0,0.0,1.0,3571,39394,75736,54.14,63,CT22,ST14,453551,24-01-1995,24-10-2018,1,1,0,0,0,0,763,0,0yrs 7mon,0,Madhya Pradesh,0,23
1.0,1.0,0.0,0.0,0.0,3572,54259,80500,69.57,29,CT24,ST13,680503,08-06-1988,16-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,30
1.0,0.0,0.0,1.0,0.0,3573,56000,66741,88.4,136,CT17,ST07,391510,04-03-1983,11-08-2018,1,1,0,0,0,0,577,0,1yrs 0mon,0,Gujarat,0,35
0.0,0.0,0.0,1.0,0.0,3574,61947,110269,57.59,63,CT17,ST07,391510,03-04-1985,30-09-2018,1,1,0,0,0,0,706,0,2yrs 5mon,0,Gujarat,0,33
0.0,1.0,0.0,0.0,0.0,3575,84033,100450,84.62,136,CT29,ST24,632001,23-01-1974,04-09-2018,1,1,0,0,0,0,768,0,7yrs 9mon,0,Tamil Nadu,0,44
0.0,0.0,0.0,1.0,0.0,3576,56859,68990,84.79,146,CT26,ST15,431001,01-01-1985,27-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,1,33
1.0,0.0,0.0,1.0,0.0,3577,137654,213600,67.42,1,CT26,ST15,431001,13-10-1989,27-08-2018,1,1,1,1,0,0,485,2,1yrs 10mon,0,Maharashtra,0,28
0.0,0.0,0.0,0.0,0.0,3578,57369,82230,71.75,67,CT06,ST22,302029,01-01-1983,21-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Rajasthan,0,35
0.0,1.0,0.0,0.0,0.0,3579,48504,76230,64.94,35,CT25,ST01,524225,15-03-1976,30-10-2018,1,1,0,0,0,0,832,0,0yrs 10mon,0,Andhra Pradesh,1,42
0.0,0.0,0.0,0.0,0.0,3580,53603,65400,85.0,8,CT06,ST22,302029,04-06-1982,11-10-2018,1,1,0,0,1,0,0,0,0yrs 0mon,0,Rajasthan,0,36
1.0,1.0,0.0,0.0,0.0,3581,56259,69313,83.68,16,CT25,ST01,524225,22-10-1976,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,42
0.0,1.0,0.0,0.0,0.0,3582,53256,64180,85.0,67,CT07,ST13,682001,01-01-1963,31-08-2018,1,1,0,0,0,0,16,0,3yrs 1mon,0,Kerala,0,55
1.0,0.0,0.0,0.0,0.0,3583,97899,160025,61.87,1,CT18,ST21,141003,09-08-1995,28-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Punjab,0,23
1.0,0.0,0.0,1.0,0.0,3584,46349,63853,73.61,11,CT11,ST07,382460,20-10-1990,29-10-2018,1,1,0,0,0,0,763,0,0yrs 7mon,0,Gujarat,0,28
1.0,1.0,0.0,0.0,0.0,3585,55413,75286,76.24,36,CT05,ST25,500004,12-05-1965,28-08-2018,1,0,0,1,0,0,690,0,2yrs 9mon,0,Telangana,0,53
1.0,0.0,0.0,0.0,0.0,3586,46849,65042,73.8,79,CT06,ST22,302029,23-08-1989,30-10-2018,1,1,0,0,0,0,665,0,3yrs 2mon,0,Rajasthan,0,29
1.0,0.0,0.0,0.0,1.0,3587,71123,101208,72.13,3,CT20,ST28,208002,01-01-1994,15-10-2018,1,1,0,1,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,24
